customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc,y_KM_tsne
tKxL5rE73TQL43Vb,5.19493936219315,6.210901236490865,0.0,6.210901236490865,0.6931471805599453,0.0,0.3483069295623057,0.3483069295623057,0.0,0.0,0.0,1.9459101490553132,7.0909098220799835,2.5649493574615367,5.677168627175436,5.199011009653539,0.0,1
w5Ld64atScO1TKqb,6.46260874440861,6.858617554420589,0.0,6.6670204036375225,0.6931471805599453,5.117993812416755,0.4054651081081644,0.4054651081081644,0.08004239998118148,0.0,0.0,2.1972245773362196,7.8636512654486515,2.5649493574615367,6.542908310537238,5.433525639297875,0.0,3
JC9XINBsvY4kxyhv,8.92274604020841,5.081404364984463,8.190018019405366,5.081404364984463,0.6931471805599453,0.0,0.15415096554150312,0.15415096554150312,0.0,0.15415096554150312,1.3862943611198906,1.0986122886681098,9.514215624322715,2.5649493574615367,7.582724556027125,7.52311057773341,0.0,0
FhpkNrprbXsmN5BT,5.717208004229638,6.797270545806865,0.0,6.414114479970247,0.49247670731999166,5.655991810819852,0.49247670731999166,0.31015466163713734,0.37469313694136186,0.0,0.0,2.5649493574615367,8.294299608857235,2.4849066497880004,5.218301814339121,4.861760505579688,0.0,3
uDs0DVNfG7EDdaTE,8.165601187991575,8.29921875716703,0.0,7.567216401887276,0.6931471805599453,7.643952370412594,0.6505877400541776,0.6505877400541776,0.6931471805599453,0.0,0.0,4.30406509320417,9.392745258631441,2.5649493574615367,8.124912917116056,6.815576581265789,0.0,3
WtRLwDebGjO2TZES,5.197846056997107,6.720220155135295,0.0,0.0,0.6931471805599453,6.720220155135295,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,6.90875477931522,2.5649493574615367,6.478435080289113,5.035491945264084,0.26236426446749106,2
ehzMf38keulF4fSJ,7.915972945207292,6.743658634958844,7.091898720968253,6.6422260111714895,0.6931471805599453,4.417152436649256,0.6931471805599453,0.6931471805599453,0.45953211885210227,0.08004239998118148,0.6931471805599453,3.044522437723423,8.922791623969637,2.5649493574615367,8.093867519601023,6.578638491001583,0.0,6
H8Hm7TvThVB3dbSi,7.217308068169933,7.178331883530979,6.70329388433402,7.010140372458424,0.6931471805599453,5.317678720026657,0.6505877400541776,0.5596157879354227,0.6505877400541776,0.5596157879354227,2.302585092994046,3.9889840465642745,7.438971592395862,2.5649493574615367,7.420095245352357,6.375013398979233,0.0,6
ZgZDmu1CQM3jqFB5,7.397329056296969,0.0,5.946837724442297,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.15415096554150312,1.0986122886681098,0.0,7.650168700845001,2.5649493574615367,7.019935801831391,6.132926940722186,0.0,5
WHWy3OQxpYdblb4z,7.091690484810585,0.0,7.591941238468515,0.0,0.6061356217521172,0.0,0.0,0.0,0.0,0.4054651081081644,1.6094379124341003,0.0,7.601402334583733,1.9459101490553132,5.031132849808381,5.3038334300582575,0.0,5
DHLICFofF4NbkTI1,5.5305143595017885,7.529803801012502,0.0,7.529803801012502,0.24116184253115078,0.0,0.22314355131420976,0.22314355131420976,0.0,0.0,0.0,3.4657359027997265,8.006700845440367,2.5649493574615367,5.281865829073091,5.613563642915127,0.0,1
pu5OvXyrkvF8WEX4,8.343594162528854,6.137727054086234,8.47158994532446,6.137727054086234,0.6931471805599453,0.0,0.15415096554150312,0.15415096554150312,0.0,0.3483069295623057,2.3978952727983707,1.0986122886681098,8.987321812850125,2.5649493574615367,6.919485379560601,7.34132591766271,0.0,0
5cNICvDuU70oSxHV,6.189622218933287,7.549546005265252,0.0,6.845975615361671,0.6061356217521172,6.867755862718272,0.6061356217521172,0.5108258237659706,0.5108258237659706,0.0,0.0,3.2188758248682006,7.0909098220799835,1.9459101490553132,6.507336874813985,5.82269115505528,0.4054651081081644,3
FACjJK6oE84bwwvl,7.407883155550939,0.0,4.550613055287341,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.2876818224517498,1.6094379124341003,0.0,7.496097345175956,2.5649493574615367,5.969224817488982,6.576901312880795,0.0,5
Hik1ahI9PjnV7wHy,6.140038505892023,7.505954214231566,0.0,7.505954214231566,0.6931471805599453,0.0,0.2876818224517498,0.2876818224517498,0.0,0.0,0.0,1.6094379124341003,8.699681400989514,2.5649493574615367,0.0,5.380850843524835,0.0,1
ARqrqXYtVOsCKAqA,5.683982281557059,5.9132597328065915,6.528741851494153,0.0,0.6931471805599453,5.9132597328065915,0.5596157879354227,0.0,0.5596157879354227,0.15415096554150312,1.3862943611198906,2.9444389791664403,7.496097345175956,2.5649493574615367,7.178155947950241,5.28296758410677,0.15415096554150312,4
Tpugf58tjiahDh1d,7.083943823075854,6.888490906800679,0.0,6.746318117103906,0.6931471805599453,4.875197323201151,0.5596157879354227,0.3483069295623057,0.3483069295623057,0.0,0.0,2.9444389791664403,8.37816098272068,2.5649493574615367,5.632388275860697,6.154994479619937,0.0,3
xErcXVe5RtT8Z558,3.3786072007459627,5.682184236214804,0.0,5.682184236214804,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,2.5649493574615367,8.517393171418904,2.5649493574615367,0.0,4.673721391154831,0.0,1
4Z2mnzQfPiRKpUun,4.9496150707065025,6.469498348048981,0.0,0.0,0.6931471805599453,6.469498348048981,0.6505877400541776,0.0,0.6061356217521172,0.0,0.0,2.4849066497880004,7.313886831633462,2.5649493574615367,5.993724835729966,5.100648225799042,0.0,2
C9WDDshw5YIAvH0c,0.0,5.485211785187126,0.0,0.0,0.0,5.485211785187126,0.45953211885210227,0.0,0.45953211885210227,0.0,0.0,2.0794415416798357,7.824445930877619,2.5649493574615367,0.0,4.840472454014003,0.0,2
2OE6FDDUonpWEHlF,3.7468250788553945,5.275918371604558,0.0,5.275918371604558,0.31015466163713734,0.0,0.15415096554150312,0.15415096554150312,0.0,0.0,0.0,1.0986122886681098,7.696667081526462,2.5649493574615367,6.155773396867295,5.141663152993806,0.0,1
pyXw1HebdZh1GmYc,6.790211290876611,4.61512051684126,6.799701127631742,0.0,0.6931471805599453,4.61512051684126,0.20067051364395275,0.0,0.10536041565782127,0.10536041565782127,1.0986122886681098,1.0986122886681098,6.90875477931522,2.302585092994046,5.3648321460999,6.26955372262573,0.0,4
49K9rRYmdhzDfAXa,7.511332057949305,6.3929885659828845,6.110369510945289,0.0,0.6931471805599453,6.3929885659828845,0.6931471805599453,0.0,0.6931471805599453,0.08004239998118148,1.6094379124341003,2.5649493574615367,7.601402334583733,2.5649493574615367,6.815739184715784,6.766811650340696,0.0,4
vbBu4bcBMKCS3YcJ,3.748608828256908,6.311879989176398,0.0,0.0,0.24116184253115078,6.311879989176398,0.22314355131420976,0.0,0.15415096554150312,0.0,0.0,1.6094379124341003,8.699681400989514,2.5649493574615367,7.008392673945159,5.133218329079516,0.6931471805599453,2
atsyYkbi3JB6BCL2,2.4324118444014275,5.150976778649327,0.0,0.0,0.5978371007556155,5.150976778649327,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,8.294299608857235,2.5649493574615367,5.132088705674359,4.422007215304733,0.37469313694136186,2
rcz0JOrd7ZMNFTEs,7.419891116842653,0.0,8.543713055906036,0.0,0.6418538861723947,0.0,0.0,0.0,0.0,0.47000362924573563,2.6390573296152584,0.0,8.006700845440367,2.3978952727983707,7.945717423987299,6.158852401256223,0.11778303565638346,5
ZevoH0bCoWq19IP5,7.150307671049174,6.109869611486603,0.0,0.0,0.6931471805599453,6.109869611486603,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,7.0909098220799835,2.5649493574615367,6.166944216059222,8.348865240056579,0.0,2
X8SSg3UXqcxu5Ktd,8.600267639762302,6.677209397901166,8.739700333705176,6.677209397901166,0.6931471805599453,0.0,0.45953211885210227,0.45953211885210227,0.0,0.4054651081081644,2.772588722239781,2.6390573296152584,9.210440366976517,2.5649493574615367,7.141173451532001,7.163587787129309,0.0,0
sYAP5BgHHjmvJ5XO,4.134584739519536,0.0,6.897758582094081,0.0,0.15415096554150312,0.0,0.0,0.0,0.0,0.15415096554150312,1.0986122886681098,0.0,7.0909098220799835,1.9459101490553132,0.0,5.350489349725496,0.0,3
5jF0E4RFjrWMlKXv,6.271033238037853,6.647753222303665,5.659913192562187,4.704110133842995,0.6931471805599453,6.494736715219059,0.6505877400541776,0.08004239998118148,0.6061356217521172,0.08004239998118148,1.791759469228055,3.1780538303479458,7.313886831633462,2.5649493574615367,6.619011898208531,5.143532189636737,0.0,6
zh3SNukCCIdRH2ru,8.759724112054263,0.0,8.174016917671933,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.2876818224517498,2.4849066497880004,0.0,8.853808274977197,2.5649493574615367,7.5578861739083365,8.204015469252735,0.0,5
fwPqcODw6HfATHDo,6.567813078594051,6.453420253524341,6.513217017354776,5.771441123130016,0.5596157879354227,5.7521598552295075,0.5596157879354227,0.11778303565638346,0.4855078157817008,0.22314355131420976,1.6094379124341003,2.8903717578961645,6.90875477931522,2.1972245773362196,6.163792245830639,6.532581999531627,0.0,6
z4afW7n48RjVVCH9,7.588229983832199,6.773080375655535,0.0,6.773080375655535,0.6931471805599453,0.0,0.15415096554150312,0.15415096554150312,0.0,0.0,0.0,1.791759469228055,8.987321812850125,2.5649493574615367,6.296598198541751,6.638152564229121,0.0,1
VoIkKCpBSoXH1diF,8.799780824369343,4.319752215189378,8.438135884192832,4.319752215189378,0.6931471805599453,0.0,0.08701129365629287,0.08701129365629287,0.0,0.37469313694136186,2.3978952727983707,0.6931471805599453,9.105090961257085,2.4849066497880004,7.410365036559096,7.325078299991639,0.0,0
v5IG1rmfecUWl16W,6.9621544157939335,6.787213441328647,0.0,0.0,0.6931471805599453,6.787213441328647,0.6061356217521172,0.0,0.6061356217521172,0.0,0.0,4.718498871295094,6.90875477931522,2.5649493574615367,6.964375800961971,7.386719397245249,0.0,2
PENCP7ypd3g26naj,2.88115883786657,2.772588722239781,5.3472284234096525,2.772588722239781,0.37469313694136186,0.0,0.08701129365629287,0.08701129365629287,0.0,0.08701129365629287,0.6931471805599453,0.6931471805599453,8.922791623969637,2.4849066497880004,6.066602169882378,4.476879721390713,0.0,0
Xxmy2jDMBpv9vaNe,1.2696091289067397,4.763028270603671,0.0,0.0,0.45198539647029273,4.763028270603671,0.6190392853292974,0.0,0.5389966673993398,0.0,0.0,1.9459101490553132,7.313886831633462,2.0794415416798357,5.551571719180575,4.209005113178351,0.4054651081081644,2
g4DxfH0ymgJ7ZLYv,4.055714815746942,5.597236070925805,0.0,0.0,0.6931471805599453,5.597236070925805,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,8.160803920954665,2.5649493574615367,5.570902999011429,5.294625846263555,0.08004239998118148,2
UOBe1DyILFkf7js9,4.020226992586426,6.362338210446527,0.0,0.0,0.6466272125440989,6.362338210446527,0.6061356217521172,0.0,0.5596157879354227,0.0,0.0,2.3978952727983707,7.824445930877619,2.5649493574615367,6.41128140441276,5.223582570288818,0.2876818224517498,2
hrefAEzy4iLXy9x6,6.262120465604285,8.669134575402849,0.0,8.443981432927664,0.6931471805599453,7.068546717225728,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,4.74493212836325,8.699681400989514,2.5649493574615367,8.571854537843414,5.275218182775408,0.6505877400541776,3
m6bBag7Z9Z954bE8,5.7003963682631635,4.7637112141166424,0.0,2.1724764076470255,0.6931471805599453,4.695010889987881,0.3483069295623057,0.08004239998118148,0.2876818224517498,0.0,0.0,1.791759469228055,6.90875477931522,2.5649493574615367,7.072916798411447,5.336637592653758,0.08004239998118148,3
0Dw856ZrzqnYPvGQ,6.8438056574758015,7.603389364628574,0.0,6.123851535151307,0.6931471805599453,7.345597221419476,0.6931471805599453,0.15415096554150312,0.6931471805599453,0.0,0.0,3.912023005428146,7.0909098220799835,2.5649493574615367,6.942040222587073,6.5878256049455235,0.0,3
yJTygiYJQRblVyHW,7.345180281747197,7.814928573051391,0.0,6.691339048417354,0.6931471805599453,7.422319903962982,0.6931471805599453,0.3483069295623057,0.6931471805599453,0.0,0.0,4.418840607796598,8.160803920954665,2.5649493574615367,8.309551333096422,5.812637896010218,0.0,3
bcnEF3dc4xiYt3mw,6.216110245633938,6.151881268513887,0.0,0.0,0.6931471805599453,6.151881268513887,0.6061356217521172,0.0,0.5596157879354227,0.0,0.0,2.3978952727983707,7.0909098220799835,2.5649493574615367,6.997576650985192,5.192143809350384,0.08004239998118148,2
gsLqjICvDuVVJzYq,5.883355245887187,0.0,7.493428710912826,0.0,0.4353183653754494,0.0,0.0,0.0,0.0,0.08004239998118148,0.6931471805599453,0.0,7.576097340623111,2.5649493574615367,8.456096456371888,6.219566913152462,0.22314355131420976,5
ycxaDPrILCrWeifw,2.8430039067598294,5.152713392689245,0.0,0.0,0.6931471805599453,5.152713392689245,0.6931471805599453,0.0,0.6418538861723947,0.0,0.0,2.3978952727983707,7.313886831633462,2.3978952727983707,4.983626779039422,4.997582732162955,0.6286086594223741,2
ho8zNMNjqV2lBy0t,5.5378975178118415,0.0,8.11742748810073,0.0,0.13353126762451462,0.0,0.0,0.0,0.0,0.13353126762451462,1.3862943611198906,0.0,8.517393171418904,2.0794415416798357,0.0,6.447093968460918,0.0,3
is2y1tY4AbYeMbD6,7.4580219327837085,8.084919934548237,0.0,7.816759528805319,0.6931471805599453,6.638973466030836,0.6931471805599453,0.5108258237659706,0.4054651081081644,0.0,0.0,3.4011973816621555,9.350189267092581,2.5649493574615367,8.643858591945488,6.336520378336326,0.0,3
uVFku4wGqhV7BJ4w,6.364018509478273,7.199304862960407,6.966322029539104,0.0,0.6466272125440989,7.199304862960407,0.45953211885210227,0.0,0.45953211885210227,0.15415096554150312,1.9459101490553132,2.4849066497880004,7.313886831633462,2.5649493574615367,7.927906992855286,7.996938223453292,0.09531017980432493,4
DzZ8GrE40R547cQH,6.680224062176536,0.0,8.644315531771372,0.0,0.6466272125440989,0.0,0.0,0.0,0.0,0.4054651081081644,1.9459101490553132,0.0,3.9318256327243257,2.5649493574615367,8.932107882185834,6.019226848257834,0.3677244724329622,5
ghJDYYLg0aqzas9G,6.0999639607670035,5.3917621712579,0.0,5.3917621712579,0.6931471805599453,0.0,0.08004239998118148,0.08004239998118148,0.0,0.0,0.0,1.6094379124341003,6.2166061010848646,2.5649493574615367,5.41508408592995,5.428336018592181,0.0,1
RzjKKcBCkeicReZ8,7.950968387920716,3.58351893845611,6.691488701981552,3.58351893845611,0.6931471805599453,0.0,0.08004239998118148,0.08004239998118148,0.0,0.5108258237659706,2.5649493574615367,0.6931471805599453,8.006700845440367,2.5649493574615367,6.428483982871141,6.637365568097186,0.0,0
omAerHQvK99eW9WO,8.760809897173045,0.0,8.335813554796163,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.5108258237659706,2.772588722239781,0.0,9.259225769705994,2.5649493574615367,7.228162232228866,7.339883214280582,0.0,5
hWTsNxhdzhQgct5d,8.163246199516305,0.0,7.71990462420306,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.08004239998118148,1.0986122886681098,0.0,9.105090961257085,2.5649493574615367,8.413855718914842,6.84251232952652,0.0,5
NcR2Q1ycgJNaZ3Bs,4.327517358767406,6.318427427061189,0.0,5.520260197285728,0.6931471805599453,5.723585101952381,0.45953211885210227,0.2876818224517498,0.15415096554150312,0.0,0.0,2.302585092994046,6.90875477931522,2.5649493574615367,6.14874858142032,5.140730577553471,0.1823215567939546,3
33dWuxOLxvQqhWFw,5.231398275434249,7.662848560761042,0.0,7.333545753551547,0.6931471805599453,6.393607476218841,0.6931471805599453,0.6505877400541776,0.6931471805599453,0.0,0.0,3.332204510175204,8.853808274977197,2.5649493574615367,7.6009024075420815,5.189004656805338,0.6931471805599453,3
Za4Zxd1Nh2t7wgBG,4.611586825255298,6.520149735174739,0.0,6.487196837426318,0.6931471805599453,3.1354942159291497,0.6931471805599453,0.6931471805599453,0.08004239998118148,0.0,0.0,2.70805020110221,8.006700845440367,2.5649493574615367,6.697871426763881,5.007214576774869,0.24116184253115078,3
TbSvFujKXSNx449b,5.229183304737058,7.440868674806571,0.0,7.440868674806571,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,2.6390573296152584,9.350189267092581,2.5649493574615367,7.27934601711416,5.216555385520704,0.6931471805599453,1
zZ6IZlH0ay9ywpg9,0.0,0.0,4.998845095390447,0.0,0.0,0.0,0.0,0.0,0.0,0.08701129365629287,0.6931471805599453,0.0,6.2166061010848646,2.4849066497880004,6.505667178858417,6.059055254021485,0.0,5
KVRLNfUPmPmGLHxm,6.502805165741348,6.2262797192825925,5.60710484965805,6.2262797192825925,0.6931471805599453,0.0,0.15415096554150312,0.15415096554150312,0.0,0.08004239998118148,0.6931471805599453,1.0986122886681098,6.90875477931522,2.5649493574615367,6.450355112178702,5.159244379038962,0.0,0
NzpC7Q3LYev8zPrG,7.170545994045107,0.0,8.283130378609641,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.4054651081081644,2.4849066497880004,0.0,7.824445930877619,2.1972245773362196,7.642576494013183,5.593872246959356,0.15415096554150312,5
ISI7qspGhzpzYW7A,7.379440024983917,4.134526351854933,0.0,0.0,0.6931471805599453,4.134526351854933,0.22314355131420976,0.0,0.22314355131420976,0.0,0.0,1.9459101490553132,8.294299608857235,2.5649493574615367,5.992387156373135,6.24175565614297,0.0,2
vlR3dJ9P3pYs2sl6,2.5005006784418877,5.080410082029073,0.0,0.0,0.37469313694136186,5.080410082029073,0.4054651081081644,0.0,0.4054651081081644,0.0,0.0,1.9459101490553132,6.90875477931522,2.5649493574615367,4.717254686904308,4.069805835290723,0.0,2
LnNegj2bbRcUMsCs,6.762523337703586,4.989139233751369,5.757799977848449,0.0,0.6931471805599453,4.989139233751369,0.45953211885210227,0.0,0.4054651081081644,0.08004239998118148,0.6931471805599453,2.0794415416798357,6.90875477931522,2.5649493574615367,6.256837319933928,7.377592590022767,0.0,4
sJI45aH4dUuyJ2wU,4.119382481041072,6.152732694704104,0.0,0.0,0.5877866649021191,6.152732694704104,0.47000362924573563,0.0,0.4054651081081644,0.0,0.0,1.9459101490553132,6.90875477931522,2.3978952727983707,6.295928294989976,4.753853259948998,0.6061356217521172,2
EL5cwhcmBtjP2pco,8.805291324152932,8.630005672083977,7.934268905326962,7.966208547758183,0.6931471805599453,7.906989123669968,0.6931471805599453,0.45953211885210227,0.6931471805599453,0.15415096554150312,2.70805020110221,4.709530201312334,9.680406499268875,2.5649493574615367,9.74507589663023,8.808214464327488,0.08004239998118148,6
SbwAmuxTGNUdRu8F,6.397123249808837,6.854428339191456,6.233386310988652,6.704500135598569,0.6931471805599453,4.890349128221754,0.5108258237659706,0.45953211885210227,0.3483069295623057,0.2876818224517498,1.791759469228055,2.8903717578961645,8.006700845440367,2.5649493574615367,7.411910823143396,5.342640693045224,0.0,6
SGyIIkdPhEjDjCCV,6.957119785804294,0.0,6.085375694176781,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.08004239998118148,0.6931471805599453,0.0,7.313886831633462,2.5649493574615367,5.404451028751033,5.626732045925121,0.0,5
jWdd1Y2oMl1r32eG,7.0542889673299465,5.530935888224764,6.229704035235578,4.627714150422986,0.6931471805599453,5.017941869278694,0.6466272125440989,0.16705393081700054,0.6466272125440989,0.16705393081700054,1.3862943611198906,2.5649493574615367,8.922791623969637,2.4849066497880004,7.956573656345164,5.909449414440911,0.16705393081700054,6
d75vSjyLohPxCqHf,6.471080283245808,0.0,7.608566211333066,0.0,0.49247670731999166,0.0,0.0,0.0,0.0,0.15415096554150312,1.0986122886681098,0.0,7.244941546337007,2.5649493574615367,7.690236496816737,6.080242399003382,0.0,5
ZjeOKqUsYjx90w7A,7.479879970768699,5.8888779583328805,7.515928828573416,5.8888779583328805,0.6466272125440989,0.0,0.08701129365629287,0.08701129365629287,0.0,0.37469313694136186,1.791759469228055,0.6931471805599453,8.517393171418904,2.4849066497880004,8.451666275417358,6.059791490914306,0.09531017980432493,0
9WWtbQHZqdUBBBJy,7.926833778955476,6.605379108450784,7.150128684962146,6.605379108450784,0.6931471805599453,0.0,0.4054651081081644,0.4054651081081644,0.0,0.2876818224517498,1.791759469228055,2.1972245773362196,8.412054873292933,2.5649493574615367,6.608611855460913,6.5543440020550845,0.0,0
vaiydX76ot8o2J4q,6.191797159972106,0.0,6.886746129230373,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.08004239998118148,0.6931471805599453,0.0,7.313886831633462,2.5649493574615367,7.28316626524492,5.221913864757958,0.08004239998118148,5
vh3hYE1D2G1cEp4J,5.7832148822883935,0.0,7.266467878589767,0.0,0.2876818224517498,0.0,0.0,0.0,0.0,0.15415096554150312,0.6931471805599453,0.0,7.313886831633462,1.9459101490553132,0.0,5.388964630017595,0.0,3
SOPilvxsw5R9Hnqf,2.953901749805725,5.398434157882809,0.0,0.0,0.6931471805599453,5.398434157882809,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,6.90875477931522,2.5649493574615367,5.385760720222303,4.952978906876377,0.5306282510621704,2
3srJNz6983GpFAww,8.05104742495912,6.320768294250582,7.455484150343591,0.0,0.6931471805599453,6.320768294250582,0.6931471805599453,0.0,0.6505877400541776,0.08004239998118148,1.6094379124341003,2.5649493574615367,8.160803920954665,2.5649493574615367,6.952852382666898,6.661573516862415,0.0,4
XhjslmzYy3A7dYJr,5.654010058234936,5.365602113353633,0.0,0.0,0.31015466163713734,5.365602113353633,0.6061356217521172,0.0,0.6061356217521172,0.0,0.0,2.772588722239781,7.313886831633462,2.5649493574615367,7.093231690650553,5.017988353969277,0.0,2
BqL0GDfBdZOmseds,8.172108509287602,7.946192844614177,0.0,7.340452860931516,0.6931471805599453,7.158039176448519,0.6505877400541776,0.6505877400541776,0.6061356217521172,0.0,0.0,4.330733340286331,8.648396877031582,2.5649493574615367,9.124105606000684,7.651973899621786,0.08004239998118148,3
9ZZqq8UbUI2AFKQK,6.845004791426019,7.161947783846654,0.0,0.0,0.6931471805599453,7.161947783846654,0.6505877400541776,0.0,0.6505877400541776,0.0,0.0,3.1780538303479458,7.313886831633462,2.5649493574615367,6.927103069522427,5.2868539266725705,0.0,2
kfvH3LBPlGWocPJ5,7.3199824679342065,0.0,7.156294469851681,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.5596157879354227,2.70805020110221,0.0,8.517393171418904,2.5649493574615367,6.111432170369839,6.346610435386705,0.0,5
C8YOvKn0hWVWLfky,7.306281787923496,0.0,7.9759257009086575,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.31015466163713734,3.2188758248682006,0.0,8.006700845440367,2.4849066497880004,7.585490971287624,6.087149072745253,0.08701129365629287,5
fNJOm8UPU3RR6AF1,6.739609384238474,6.423246963533519,0.0,5.820082930352362,0.6931471805599453,5.634789603169249,0.5108258237659706,0.22314355131420976,0.3483069295623057,0.0,0.0,2.302585092994046,7.313886831633462,2.5649493574615367,6.936501460845898,5.215149370661658,0.0,3
rEy4FQPDQ1VNfOxG,7.396095776161693,7.201789632905382,0.0,6.545407129947377,0.6931471805599453,6.472021666853687,0.5108258237659706,0.3483069295623057,0.4054651081081644,0.0,0.0,3.367295829986474,7.601402334583733,2.5649493574615367,6.375473940423418,7.082958304042376,0.0,3
VSlhjPdXw6U1hKxD,7.513993870178714,0.0,4.8845666599754995,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.15415096554150312,1.3862943611198906,0.0,7.601402334583733,2.5649493574615367,6.206663965188138,6.949243897339341,0.0,5
hYhNsVqIJbVa7LuG,7.728393818772434,7.247379685149868,0.0,4.356708826689592,0.6931471805599453,7.190992487646683,0.6505877400541776,0.08004239998118148,0.6505877400541776,0.0,0.0,2.5649493574615367,9.04793908261736,2.5649493574615367,6.7227870929527676,6.369025726615565,0.0,3
KM6hbpcf43hicTKm,7.562523552730399,6.2702320021701885,8.58060791858384,0.0,0.5465438642627942,6.2702320021701885,0.22314355131420976,0.0,0.22314355131420976,0.3483069295623057,3.8918202981106265,3.258096538021482,8.517393171418904,2.5649493574615367,8.006521318829929,6.91748477951349,0.0,4
qEIH2dRNZHlrCDe6,2.83195007588063,4.926673806915383,0.0,0.0,0.6931471805599453,4.926673806915383,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,2.5649493574615367,7.824445930877619,2.5649493574615367,4.891719902566882,4.882634484326943,0.16705393081700054,2
